wl [nm],fluo [1/mWms],raman [1/mWms]
810.6452265776422,30.829048623576227,0.5799333391710315
810.7915068312758,30.867696146151808,0.710360336066809
810.9377435935828,30.90489214741929,0.4112011267876533
811.0839368645636,30.940652754391913,0.5261016082211629
811.2300866442183,30.974993989145222,0.519400847877193
811.3761929325467,31.007931769214192,0.29902695227423615
811.522255729549,31.039481907989604,0.009609666277315142
811.6682750352251,31.0696601151138,0.5974762127375602
811.8142508495747,31.098481996875687,0.5289925999575316
811.9601831725982,31.12596305660514,0.04564340996649838
812.1060720042954,31.152118695066626,0.1262379028986223
812.2519173446665,31.176964210852194,0.1834970959279265
812.3977191937113,31.20051480077378,0.3812518407744959
812.5434775514299,31.22278556025481,0.14791664790091114
812.6891924178221,31.243791483721097,0.34797386542731207
812.8348637928882,31.263547464991124,0.21528779192388883
812.9804916766283,31.282068297665546,0.4364812602702515
813.1260760690418,31.299368675516067,0.5213550027700845
813.2716169701291,31.31546319287364,0.3937914239576209
813.4171143798903,31.3303663450159,0.6614222028038588
813.5625682983252,31.34409252855403,0.5972919567665478
813.7079787254338,31.356656041818834,0.9867736362135879
813.8533456612164,31.36807108524618,1.2321441539484679
813.9986691056724,31.37835176176174,1.404661988074943
814.1439490588026,31.387512077165066,1.5376131497660146
814.2891855206062,31.39556594051293,1.6368610307122218
814.434378491084,31.40252716450204,1.9081665058642032
814.5795279702353,31.408409465851005,1.7164652884299403
814.7246339580603,31.413226465681678,1.3801834121042043
814.8696964545592,31.416991689899742,1.0644437107326976
815.0147154597316,31.41971856957472,0.7480927122317743
815.1596909735779,31.421420441319132,0.5114952406927151
815.304622996098,31.422110547667142,0.47290218249091215
815.449511527292,31.421802037452395,0.35760032340245645
815.5943565671596,31.42050796618522,0.41503182004645783
815.739158115701,31.418241296429148,0.14908460414229274
815.8839161729163,31.415014898176715,0.0941618505016789
816.0286307388052,31.41084154922461,0.17528906800721622
816.173301813368,31.405733935548117,0.2692406449966524
816.3179293966043,31.399704651674874,0.2520360337467858
816.4625134885146,31.392766201057952,0.7040135874425402
816.6070540890987,31.38493099644826,1.0107613384716918
816.7515511983563,31.376211360266204,1.3966266613373042
816.8960048162877,31.366619524972748,1.6583211512446945
817.0404149428931,31.35616763343972,1.5879470660824473
817.1847815781723,31.344867739319476,1.1127951509814262
817.3291047221251,31.33273180741382,1.080088871707505
817.4733843747516,31.31977171404231,1.0262608662352957
817.617620536052,31.30599924740983,0.7753259424516197
817.7618132060263,31.29142610797349,0.4713721143937424
817.9059623846741,31.276063908808815,0.17396174195704736
818.0500680719957,31.259924175975332,0.2893338763238157
818.1941302679912,31.243018348881318,0.09157599074996593
818.3381489726604,31.225357780648036,0.26067835687826935
818.4821241860034,31.20695373847316,0.4953469359502366
818.62605590802,31.18781740399355,0.19849037042207474
818.7699441387105,31.167959873647376,0.36235785615360333
818.9137888780748,31.147392159035483,0.1632043138581829
