wl [nm],fluo [1/mWms],raman [1/mWms]
845.7261715435435,0.1829272982972074,0.00024325212770526586
845.8616224569446,0.18244561171583812,0.00024325212770526586
845.9970298790194,0.18196937645758576,0.0005076754796994184
846.132393809768,0.18149859332716614,0.00024325212770526586
846.2677142491902,0.1810332624804409,0.00024325212770526586
846.4029911972864,0.18057338343076748,0.00024325212770526586
846.5382246540562,0.18011895505532868,0.002248960260612281
846.6734146194998,0.17966997560143871,0.00024325212770526586
846.8085610936173,0.17922644269283072,0.00024325212770526586
846.9436640764086,0.17878835333592094,0.0013123254640413505
847.0787235678736,0.17835570392605143,0.00024325212770526586
847.2137395680121,0.1779284902537118,0.0021540529521404937
847.3487120768245,0.17750670751074085,0.00024325212770526586
847.4836410943108,0.1770903502965044,0.0007059429492301556
847.6185266204708,0.17667941262405357,0.00024325212770526586
847.7533686553046,0.17627388792626023,0.00024325212770526586
847.8881671988121,0.1758737690619334,0.00024325212770526586
848.0229222509934,0.1754790483219103,0.00024325212770526586
848.1576338118484,0.17508971743513055,0.00024325212770526586
848.2923018813773,0.1747057675746863,0.00249911867452829
848.4269264595798,0.17432718936385014,0.000736180696118761
848.5615075464561,0.17395397288208453,0.001740122367261917
848.6960451420064,0.17358610767102822,0.0006198437558318102
848.8305392462303,0.17322358274045913,0.0026012168688120466
848.9649898591279,0.17286638657424117,0.0009128342628954879
849.0993969806993,0.17251450713624367,0.0021961943526675196
849.2337606109445,0.17216793187624407,0.0010303677720603446
849.3680807498635,0.1718266477358061,0.001647475438445851
849.5023573974561,0.17149064115413923,0.00024325212770526586
849.6365905537227,0.1711598980739337,0.0004976160811060114
849.7707802186628,0.17083440394717658,0.00024325212770526586
849.9049263922769,0.17051414374094628,0.00024325212770526586
850.0390290745648,0.1701991019431834,0.00024325212770526586
850.1730882655263,0.16988926256844256,0.0008725478532259541
850.3071039651616,0.16958460916362308,0.0023421726097065474
850.4410761734706,0.16928512481367516,0.0019949022121584048
850.5750048904537,0.1689907921472885,0.003961155594947566
850.7088901161101,0.16870159334255608,0.003680581343334814
850.8427318504405,0.1684175101326207,0.003160738809714355
850.9765300934447,0.1681385238112948,0.006846100596905357
851.1102848451227,0.16786461523866275,0.00497068972668138
851.2439961054741,0.1675957648466622,0.004657967468469591
851.3776638744997,0.16733195264464007,0.003825985225103103
851.511288152199,0.16707315822489083,0.00454763936545571
851.6448689385718,0.16681936076817327,0.002002468331461037
851.7784062336185,0.16657053904920135,0.0031575121823935104
851.911900037339,0.16632667144212163,0.0016569159514467104
852.0453503497333,0.16608773592596027,0.003455615462965782
852.1787571708012,0.16585371009005603,0.002505156042214122
852.3121205005431,0.16562457113946805,0.002446472456277486
852.4454403389586,0.16540029590036268,0.0027522863365306875
852.578716686048,0.16518086082537994,0.0004618888076371989
852.711949541811,0.16496624199897778,0.0017923035578076873
852.8451389062478,0.16475641514275427,0.0025086294457527963
852.9782847793585,0.16455135562075046,0.00024325212770526586
853.1113871611428,0.1643510384447308,0.0018316231428750075
853.2444460516011,0.16415543827944046,0.00024325212770526586
853.377461450733,0.16396452944784395,0.0021826722150809965
853.5104333585388,0.1637782859363409,0.000518283484550046
853.6433617750183,0.16359668139996073,0.0010594577830810381
853.7762467001713,0.16341968916753627,0.0010516895244593867
853.9090881339985,0.16324728224685428,-0.00024325212770526586
854.0418860764992,0.1630794333297877,0.0010874341449268914
854.1746405276738,0.162916114797403,0.0007732986783393105
854.3073514875218,0.162757298725049,0.001109121607742229
854.440018956044,0.16260295688742318,0.0018684401287950305
854.5726429332398,0.16245306076361585,0.0016620275084672778
854.7052234191093,0.16230758154213376,0.0015488656609712822
854.8377604136527,0.16216649012590206,0.0002732258737457694
854.9702539168699,0.16202975713724488,0.0015384756504741885
855.1027039287607,0.1618973529228461,0.0007254596310460958
855.2351104493254,0.16176924755868502,0.001608001349593241
855.3674734785639,0.16164541085495351,0.0013069651029597761
855.499793016476,0.16152581236095218,0.002196954375596131
855.6320690630619,0.16141042136996223,0.002552540278775233
855.7643016183217,0.16129920692409894,0.0024936730966173153
855.8964906822551,0.1611921378191422,0.0035758417088167195
856.0286362548624,0.1610891826093469,0.004518515071761438
856.1607383361431,0.1609903096122284,0.00437664242273674
856.292796926098,0.1608954869133314,0.0061116198678701035
856.4248120247265,0.16080468237097573,0.00804419568927775
856.556783632029,0.16071786362097773,0.009018471040504385
856.6887117480051,0.16063499808135398,0.011804961836844121
856.8205963726547,0.16055605295700442,0.013302735345117667
856.9524375059784,0.16048099524436743,0.013888362738835019
857.0842351479757,0.1604097917360628,0.014478065752174224
857.2159892986467,0.16034240902550526,0.014974761547790387
857.3476999579918,0.1602788135115018,0.01532092087295625
857.4793671260104,0.16021897140282435,0.015327680301154521
857.610990802703,0.1601628487227646,0.017789227926408364
857.742570988069,0.16011041131366235,0.01712669561059287
857.8741076821091,0.1600616248414175,0.016657507111880056
858.0056008848227,0.1600164547999781,0.013675267927190501
858.1370505962102,0.1599748665158069,0.011456642648871541
858.2684568162715,0.15993682515232685,0.010636093378801085
858.3998195450066,0.1599022957143471,0.008825043114180307
858.5311387824153,0.1598712430524636,0.006589338914919644
858.662414528498,0.15984363186744144,0.006079119427214664
858.7936467832542,0.15981942671457525,0.0048121473768780836
858.9248355466842,0.1597985920080285,0.005500300856023351
859.0559808187883,0.15978109202514826,0.00410058649087432
859.1870825995658,0.1597668909107638,0.004997077135661444
859.3181408890172,0.15975595268145934,0.003121141228194172
859.4491556871421,0.15974824122982836,0.0022572283561626484
859.5801269939412,0.1597437203287044,0.0010731956512098665
859.7110548094139,0.1597423536353715,0.0017772519024692708
859.8419391335602,0.15974410469575295,0.0016576640259130238
859.9727799663805,0.15974893694857878,0.00024325212770526586
860.1035773078745,0.15975681372953315,0.00024325212770526586
860.2343311580423,0.15976769827537576,0.00024325212770526586
860.3650415168837,0.15978155372804917,0.0010645256495188627
860.495708384399,0.15979834313875801,0.0016433370289006023
860.6263317605881,0.15981802947203,0.00024325212770526586
860.7569116454507,0.15984057560975456,0.002721033368785234
860.8874480389874,0.15986594435520257,0.0031195103396103848
861.0179409411978,0.15989409843701988,0.0010030271014274184
861.1483903520817,0.1599250005132042,0.001056430808962432
861.2787962716397,0.15995861317505702,0.0013462778629214321
861.4091586998716,0.15999489895111757,0.0005194648732491574
861.5394776367767,0.16003382031107158,0.0006795515079193313
861.6697530823558,0.16007533966964171,0.0014872288593208815
861.7999850366089,0.16011941939045432,0.0009683651739081212
861.9301734995357,0.16016602178988823,0.0016357128484026954
862.0603184711358,0.16021510914089665,0.0012875094198813292
862.1904199514103,0.16026664367681423,0.0014085295555886343
862.3204779403583,0.16032058759513557,0.002371338412085956
862.4504924379802,0.16037690306127964,0.0018023675988024653
862.5804634442753,0.16043555221232758,0.0006457307148330074
862.7103909592447,0.16049649716073972,0.0022313058769257866
862.8402749828879,0.16055969999805503,0.001988393238386187
862.9701155152047,0.16062512279856345,0.0022408034299409895
863.0999125561952,0.1606927276229622,0.001241521718471841
863.2296661058597,0.16076247652198694,0.00024325212770526586
863.3593761641977,0.1608343315400225,0.002081848956493279
863.4890427312097,0.16090825471869324,0.0019789598101888784
863.6186658068953,0.1609842081004329,0.0015285427185664014
863.7482453912546,0.1610621537320273,0.0015618561755908942
863.8777814842879,0.16114205366814424,0.0023533439017302885
864.0072740859947,0.16122386997483482,0.0008785201236283473
864.1367231963756,0.161307564733017,0.0012775833792402758
864.26612881543,0.16139310004193702,0.001637905094644146
864.3954909431583,0.16148043802260967,0.0012290581807602532
864.5248095795603,0.16156954082123515,0.001492758793713252
864.6540847246359,0.161660370612599,0.0023099940846870175
864.7833163783855,0.16175288960344308,-0.00024325212770526586
864.9125045408089,0.1618470600358257,0.0006670589228203356
865.041649211906,0.16194284419045057,0.0021027091075377135
865.1707503916767,0.16204020438997804,0.0014997112282798507
865.2998080801214,0.16213910300231818,0.0014171696871392565
865.4288222772396,0.16223950244389762,0.0013636625217783463
865.5577929830321,0.16234136518290618,0.0006930291073981782
865.6867201974977,0.1624446537425235,0.0016064667280515656
865.8156039206374,0.16254933070412386,0.0009190894272312387
865.9444441524507,0.1626553587104589,-0.00024325212770526586
866.0732408929381,0.16276270046881955,0.00162537788160176
866.2019941420991,0.16287131875417624,0.0007059554045028843
866.3307038999337,0.16298117641229706,-0.00024325212770526586
866.4593701664422,0.16309223636284598,0.00039776944275427716
866.5879929416244,0.16320446160245972,-0.00024325212770526586
866.7165722254806,0.1633178152078006,-0.00024325212770526586
866.8451080180104,0.16343226033859068,-0.00024325212770526586
866.9736003192139,0.16354776024062415,0.0003051133045907696
867.1020491290911,0.16366427824875782,0.00021869284234059285
867.2304544476424,0.1637817777898795,0.0010393674437123432
867.3588162748672,0.16390022238585517,0.0009468800364307718
867.4871346107657,0.16401957565645653,0.0005809343762240098
867.6154094553383,0.16413980132226638,0.0017548224877694057
867.7436408085845,0.16426086320755978,-0.00024325212770526586
867.8718286705043,0.1643827252431682,0.0002725417123169441
867.999973041098,0.16450535146932144,0.0008171011995154913
868.1280739203654,0.16462870603846105,0.0006048032823459485
868.2561313083066,0.16475275321804453,-0.00024325212770526586
868.3841452049218,0.16487745739332038,0.0006564305299215309
868.5121156102102,0.1650027830700808,0.000574753512803979
868.6400425241728,0.1651286948773961,0.0014289853048657136
868.7679259468092,0.1652551575703313,0.0004683884288637833
868.8957658781192,0.16538213603263005,0.0015266370916262111
869.023562318103,0.16550959527938874,0.0041699311145119355
869.1513152667605,0.165637500459704,0.00289563849466731
869.279024724092,0.16576581685929886,0.0033276505062916
869.4066906900972,0.16589450990312646,0.004744116715824615
869.5343131647759,0.16602354515795742,0.0067766738733798775
869.6618921481287,0.1661528883349393,0.008037081635217035
869.7894276401548,0.16628250529213962,0.00882640618990616
869.9169196408551,0.1664123620370653,0.011008409247847654
870.044368150229,0.1665424247291575,0.014167060031662073
870.1717731682768,0.16667265968227568,0.01627345880198254
870.2991346949983,0.16680303336714525,0.021181098910856656
870.4264527303935,0.16693351241379734,0.02649195766812846
870.5537272744624,0.16706406361397816,0.034780414513824714
870.6809583272052,0.16719465392354477,0.04109714600197594
870.8081458886219,0.16732525046482707,0.04787567791018683
870.9352899587121,0.1674558205289841,0.056043281005778676
871.0623905374762,0.16758633157832767,0.06074920989521986
871.1894476249139,0.16771675124862873,0.06930617350110281
871.3164612210255,0.16784704735139971,0.07013047834526091
871.4434313258108,0.1679771878761606,0.06985190258015787
871.57035793927,0.16810714099268026,0.06694936429487755
871.6972410614029,0.16823687505319176,0.05843339202778305
871.8240806922096,0.1683663585945986,0.04833022896630606
871.95087683169,0.1684955603406442,0.038777496269863924
872.0776294798442,0.168624449204075,0.027537938155693466
872.2043386366721,0.16875299428876891,0.022611389998656008
872.3310043021738,0.16888116489185273,0.01606941102294884
872.4576264763492,0.16900893050579244,0.01491631998463362
872.5842051591986,0.169136260820461,0.011600990706772757
872.7107403507216,0.1692631257251917,0.008727515850227869
872.8372320509184,0.16938949531080377,0.005576733181459951
872.9636802597888,0.16951533987160644,0.005594604139281728
873.0900849773333,0.16964062990738532,0.003411771588105764
873.2164462035512,0.16976533612536898,0.0030629602255386927
873.3427639384433,0.16988942944216384,0.0010243958112732448
873.4690381820088,0.17001288098568226,0.002481039213205979
873.5952689342482,0.17013566209703515,0.0013053241229973327
873.7214561951613,0.17025774433241112,0.002584512492684028
873.8475999647483,0.17037909946493898,0.0020328582315260416
873.9737002430089,0.1704996994865146,0.00257634188228569
874.0997570299432,0.17061951660961774,0.0028223625317757
874.2257703255515,0.1707385232691045,0.001799274763133116
874.3517401298335,0.17085669212397697,0.001157142483052107
874.4776664427893,0.17097399605913582,0.0004028102030626472
874.6035492644188,0.17109040818710122,0.000824037964663498
874.729388594722,0.17120590184972795,0.001503372710210652
874.855184433699,0.1713204506198837,0.0014443201840850075
874.9809367813499,0.17143402830311494,0.0029134204262733104
875.1066456376744,0.17154660893929102,0.00024325212770526586
875.2323110026728,0.17165816680422394,0.0011637109895882183
875.3579328763449,0.17176867641126822,0.0020696629641316017
875.4835112586908,0.17187811251289456,0.0017370803947860973
875.6090461497104,0.17198645010225602,0.0022037127422728678
875.7345375494037,0.1720936644147123,0.000363024921782828
875.8599854577708,0.17219973092935373,0.001573223502032026
875.9853898748119,0.17230462537048594,0.0007532759246044476
876.1107508005266,0.1724083237091048,0.00024325212770526586
876.2360682349149,0.17251080216434828,0.002661719352851553
876.3613421779773,0.1726120372049193,0.0020295165857376627
876.4865726297132,0.17271200555049387,-0.00024325212770526586
876.611759590123,0.17281068417311302,0.0006313564926615003
876.7369030592064,0.1729080502985371,0.0019137499090458312
876.8620030369638,0.17300408140759774,0.002573172881448989
876.9870595233948,0.17309875523751123,0.0016458173419101653
877.1120725184996,0.17319204978318417,-0.00024325212770526586
877.2370420222783,0.17328394329848876,-0.00024325212770526586
877.3619680347307,0.17337441429752298,-0.00024325212770526586
877.4868505558568,0.1734634415558407,-0.00024325212770526586
877.6116895856566,0.17355100411167307,0.00011277537569706579
877.7364851241302,0.17363708126711894,-0.00024325212770526586
877.8612371712776,0.17372165258931258,-0.00024325212770526586
877.9859457270987,0.17380469791157493,-0.00024325212770526586
878.1106107915938,0.17388619733455168,0.0012301755325599445
878.2352323647624,0.1739661312273044,0.00042937485280575716
878.3598104466049,0.1740444802284102,-0.00024325212770526586
878.4843450371211,0.17412122524702303,-0.00024325212770526586
878.6088361363112,0.17419634746390938,-0.00024325212770526586
878.733283744175,0.17426982833247648,-0.00024325212770526586
878.8576878607124,0.17434164957977683,0.00040675697776189806
878.9820484859238,0.17441179320747827,-0.00024325212770526586
879.1063656198088,0.17448024149282568,0.00142778102061437
879.2306392623675,0.1745469769895743,0.0007877729579110145
879.3548694136003,0.17461198252891239,-0.00024325212770526586
879.4790560735066,0.17467524122034453,0.0009465278227545731
879.6031992420868,0.1747367364525698,0.00012983062582235596
879.7272989193408,0.17479645189433135,0.00026718993785019706
879.8513551052682,0.17485437149524108,-0.00024325212770526586
879.9753677998697,0.17491047948659608,0.0018043785618103636
880.0993370031448,0.1749647603821559,0.002520577936497725
880.2232627150938,0.1750171989789157,0.0053731818304242835
880.3471449357165,0.17506778035784037,0.007261182321663664
880.4709836650131,0.1751164898845947,0.007256963479013848
880.5947789029834,0.175163313210243,0.010832987000053751
880.7185306496275,0.1752082362719219,0.013248040100325046
880.842238904945,0.1752512452935093,0.01514614751374662
880.9659036689368,0.1752923267862521,0.019593466772096304
881.0895249416021,0.17533146754937884,0.024256831576727807
881.2131027229412,0.17536865467070786,0.03207362755100306
881.3366370129539,0.17540387552720013,0.03970707365915852
881.4601278116406,0.17543711778553295,0.05018343972012851
881.583575119001,0.17546836940260582,0.06383476900219966
881.7069789350353,0.17549761862606184,0.07565783305774641
881.8303392597431,0.175524853994779,0.09583802078626244
